match_id,date,team_a,team_b,team_a_goals,team_b_goals,winner,is_draw,tournament,stage,city,country,venue,neutral,source,last_updated
2010-06-16-south-africa-uruguay,2010-06-16,South Africa,Uruguay,0.0,3.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-16-spain-switzerland,2010-06-16,Spain,Switzerland,0.0,1.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-17-argentina-south-korea,2010-06-17,Argentina,South Korea,4.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-17-france-mexico,2010-06-17,France,Mexico,0.0,2.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-17-greece-nigeria,2010-06-17,Greece,Nigeria,2.0,1.0,Greece,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-18-england-algeria,2010-06-18,England,Algeria,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-18-germany-serbia,2010-06-18,Germany,Serbia,0.0,1.0,Serbia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-18-slovenia-united-states,2010-06-18,Slovenia,United States,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-19-cameroon-denmark,2010-06-19,Cameroon,Denmark,1.0,2.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-19-ghana-australia,2010-06-19,Ghana,Australia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-19-netherlands-japan,2010-06-19,Netherlands,Japan,1.0,0.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-20-brazil-ivory-coast,2010-06-20,Brazil,Ivory Coast,3.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-20-italy-new-zealand,2010-06-20,Italy,New Zealand,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-20-slovakia-paraguay,2010-06-20,Slovakia,Paraguay,0.0,2.0,Paraguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-21-chile-switzerland,2010-06-21,Chile,Switzerland,1.0,0.0,Chile,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-21-spain-honduras,2010-06-21,Spain,Honduras,2.0,0.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-22-greece-argentina,2010-06-22,Greece,Argentina,0.0,2.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-22-mexico-uruguay,2010-06-22,Mexico,Uruguay,0.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-22-nigeria-south-korea,2010-06-22,Nigeria,South Korea,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-22-france-south-africa,2010-06-22,France,South Africa,1.0,2.0,South Africa,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-23-australia-serbia,2010-06-23,Australia,Serbia,2.0,1.0,Australia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-23-ghana-germany,2010-06-23,Ghana,Germany,0.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-23-slovenia-england,2010-06-23,Slovenia,England,0.0,1.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-23-united-states-algeria,2010-06-23,United States,Algeria,1.0,0.0,United States,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-24-cameroon-netherlands,2010-06-24,Cameroon,Netherlands,1.0,2.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-24-denmark-japan,2010-06-24,Denmark,Japan,1.0,3.0,Japan,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-24-paraguay-new-zealand,2010-06-24,Paraguay,New Zealand,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-24-slovakia-italy,2010-06-24,Slovakia,Italy,3.0,2.0,Slovakia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-25-chile-spain,2010-06-25,Chile,Spain,1.0,2.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-25-portugal-brazil,2010-06-25,Portugal,Brazil,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-25-switzerland-honduras,2010-06-25,Switzerland,Honduras,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-26-uruguay-south-korea,2010-06-26,Uruguay,South Korea,2.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-26-united-states-ghana,2010-06-26,United States,Ghana,1.0,2.0,Ghana,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-27-argentina-mexico,2010-06-27,Argentina,Mexico,3.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-27-germany-england,2010-06-27,Germany,England,4.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-28-brazil-chile,2010-06-28,Brazil,Chile,3.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-28-netherlands-slovakia,2010-06-28,Netherlands,Slovakia,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-29-paraguay-japan,2010-06-29,Paraguay,Japan,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-06-29-spain-portugal,2010-06-29,Spain,Portugal,1.0,0.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-02-netherlands-brazil,2010-07-02,Netherlands,Brazil,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-02-uruguay-ghana,2010-07-02,Uruguay,Ghana,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-03-argentina-germany,2010-07-03,Argentina,Germany,0.0,4.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-03-paraguay-spain,2010-07-03,Paraguay,Spain,0.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-06-uruguay-netherlands,2010-07-06,Uruguay,Netherlands,2.0,3.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-07-germany-spain,2010-07-07,Germany,Spain,0.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-10-uruguay-germany,2010-07-10,Uruguay,Germany,2.0,3.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2010-07-11-netherlands-spain,2010-07-11,Netherlands,Spain,0.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-12-brazil-croatia,2014-06-12,Brazil,Croatia,3.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-13-chile-australia,2014-06-13,Chile,Australia,3.0,1.0,Chile,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-13-mexico-cameroon,2014-06-13,Mexico,Cameroon,1.0,0.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-13-spain-netherlands,2014-06-13,Spain,Netherlands,1.0,5.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-14-colombia-greece,2014-06-14,Colombia,Greece,3.0,0.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-14-england-italy,2014-06-14,England,Italy,1.0,2.0,Italy,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-14-ivory-coast-japan,2014-06-14,Ivory Coast,Japan,2.0,1.0,Ivory Coast,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-14-uruguay-costa-rica,2014-06-14,Uruguay,Costa Rica,1.0,3.0,Costa Rica,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-15-argentina-bosnia-and-herzegovina,2014-06-15,Argentina,Bosnia and Herzegovina,2.0,1.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-15-france-honduras,2014-06-15,France,Honduras,3.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-15-switzerland-ecuador,2014-06-15,Switzerland,Ecuador,2.0,1.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-16-germany-portugal,2014-06-16,Germany,Portugal,4.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-16-ghana-united-states,2014-06-16,Ghana,United States,1.0,2.0,United States,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-16-iran-nigeria,2014-06-16,Iran,Nigeria,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-17-belgium-algeria,2014-06-17,Belgium,Algeria,2.0,1.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-17-brazil-mexico,2014-06-17,Brazil,Mexico,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-17-russia-south-korea,2014-06-17,Russia,South Korea,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-18-australia-netherlands,2014-06-18,Australia,Netherlands,2.0,3.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-18-cameroon-croatia,2014-06-18,Cameroon,Croatia,0.0,4.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-18-spain-chile,2014-06-18,Spain,Chile,0.0,2.0,Chile,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-19-colombia-ivory-coast,2014-06-19,Colombia,Ivory Coast,2.0,1.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-19-japan-greece,2014-06-19,Japan,Greece,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-19-uruguay-england,2014-06-19,Uruguay,England,2.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-20-honduras-ecuador,2014-06-20,Honduras,Ecuador,1.0,2.0,Ecuador,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-20-italy-costa-rica,2014-06-20,Italy,Costa Rica,0.0,1.0,Costa Rica,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-20-switzerland-france,2014-06-20,Switzerland,France,2.0,5.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-21-argentina-iran,2014-06-21,Argentina,Iran,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-21-germany-ghana,2014-06-21,Germany,Ghana,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-21-nigeria-bosnia-and-herzegovina,2014-06-21,Nigeria,Bosnia and Herzegovina,1.0,0.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-22-belgium-russia,2014-06-22,Belgium,Russia,1.0,0.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-22-south-korea-algeria,2014-06-22,South Korea,Algeria,2.0,4.0,Algeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-22-united-states-portugal,2014-06-22,United States,Portugal,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-23-australia-spain,2014-06-23,Australia,Spain,0.0,3.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-23-cameroon-brazil,2014-06-23,Cameroon,Brazil,1.0,4.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-23-croatia-mexico,2014-06-23,Croatia,Mexico,1.0,3.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-23-netherlands-chile,2014-06-23,Netherlands,Chile,2.0,0.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-24-costa-rica-england,2014-06-24,Costa Rica,England,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-24-greece-ivory-coast,2014-06-24,Greece,Ivory Coast,2.0,1.0,Greece,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-24-italy-uruguay,2014-06-24,Italy,Uruguay,0.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-24-japan-colombia,2014-06-24,Japan,Colombia,1.0,4.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-25-bosnia-and-herzegovina-iran,2014-06-25,Bosnia and Herzegovina,Iran,3.0,1.0,Bosnia and Herzegovina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-25-ecuador-france,2014-06-25,Ecuador,France,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-25-honduras-switzerland,2014-06-25,Honduras,Switzerland,0.0,3.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-25-nigeria-argentina,2014-06-25,Nigeria,Argentina,2.0,3.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-26-algeria-russia,2014-06-26,Algeria,Russia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-26-south-korea-belgium,2014-06-26,South Korea,Belgium,0.0,1.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-26-portugal-ghana,2014-06-26,Portugal,Ghana,2.0,1.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-26-united-states-germany,2014-06-26,United States,Germany,0.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-28-brazil-chile,2014-06-28,Brazil,Chile,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-28-colombia-uruguay,2014-06-28,Colombia,Uruguay,2.0,0.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-29-costa-rica-greece,2014-06-29,Costa Rica,Greece,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-29-netherlands-mexico,2014-06-29,Netherlands,Mexico,2.0,1.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-30-france-nigeria,2014-06-30,France,Nigeria,2.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-06-30-germany-algeria,2014-06-30,Germany,Algeria,2.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-01-argentina-switzerland,2014-07-01,Argentina,Switzerland,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-01-belgium-united-states,2014-07-01,Belgium,United States,2.0,1.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-04-brazil-colombia,2014-07-04,Brazil,Colombia,2.0,1.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-04-france-germany,2014-07-04,France,Germany,0.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-05-argentina-belgium,2014-07-05,Argentina,Belgium,1.0,0.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-05-netherlands-costa-rica,2014-07-05,Netherlands,Costa Rica,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-08-brazil-germany,2014-07-08,Brazil,Germany,1.0,7.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-09-netherlands-argentina,2014-07-09,Netherlands,Argentina,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-12-brazil-netherlands,2014-07-12,Brazil,Netherlands,0.0,3.0,Netherlands,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2014-07-13-germany-argentina,2014-07-13,Germany,Argentina,1.0,0.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-14-russia-saudi-arabia,2018-06-14,Russia,Saudi Arabia,5.0,0.0,Russia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-15-egypt-uruguay,2018-06-15,Egypt,Uruguay,0.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-15-morocco-iran,2018-06-15,Morocco,Iran,0.0,1.0,Iran,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-15-portugal-spain,2018-06-15,Portugal,Spain,3.0,3.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-16-france-australia,2018-06-16,France,Australia,2.0,1.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-16-argentina-iceland,2018-06-16,Argentina,Iceland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-16-peru-denmark,2018-06-16,Peru,Denmark,0.0,1.0,Denmark,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-16-croatia-nigeria,2018-06-16,Croatia,Nigeria,2.0,0.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-17-costa-rica-serbia,2018-06-17,Costa Rica,Serbia,0.0,1.0,Serbia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-17-germany-mexico,2018-06-17,Germany,Mexico,0.0,1.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-17-brazil-switzerland,2018-06-17,Brazil,Switzerland,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-18-sweden-south-korea,2018-06-18,Sweden,South Korea,1.0,0.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-18-belgium-panama,2018-06-18,Belgium,Panama,3.0,0.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-18-tunisia-england,2018-06-18,Tunisia,England,1.0,2.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-19-colombia-japan,2018-06-19,Colombia,Japan,1.0,2.0,Japan,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-19-poland-senegal,2018-06-19,Poland,Senegal,1.0,2.0,Senegal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-19-russia-egypt,2018-06-19,Russia,Egypt,3.0,1.0,Russia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-20-portugal-morocco,2018-06-20,Portugal,Morocco,1.0,0.0,Portugal,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-20-uruguay-saudi-arabia,2018-06-20,Uruguay,Saudi Arabia,1.0,0.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-20-iran-spain,2018-06-20,Iran,Spain,0.0,1.0,Spain,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-21-denmark-australia,2018-06-21,Denmark,Australia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-21-france-peru,2018-06-21,France,Peru,1.0,0.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-21-argentina-croatia,2018-06-21,Argentina,Croatia,0.0,3.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-22-brazil-costa-rica,2018-06-22,Brazil,Costa Rica,2.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-22-nigeria-iceland,2018-06-22,Nigeria,Iceland,2.0,0.0,Nigeria,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-22-serbia-switzerland,2018-06-22,Serbia,Switzerland,1.0,2.0,Switzerland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-23-belgium-tunisia,2018-06-23,Belgium,Tunisia,5.0,2.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-23-south-korea-mexico,2018-06-23,South Korea,Mexico,1.0,2.0,Mexico,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-23-germany-sweden,2018-06-23,Germany,Sweden,2.0,1.0,Germany,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-24-england-panama,2018-06-24,England,Panama,6.0,1.0,England,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-24-japan-senegal,2018-06-24,Japan,Senegal,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-24-poland-colombia,2018-06-24,Poland,Colombia,0.0,3.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-25-uruguay-russia,2018-06-25,Uruguay,Russia,3.0,0.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-25-saudi-arabia-egypt,2018-06-25,Saudi Arabia,Egypt,2.0,1.0,Saudi Arabia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-25-spain-morocco,2018-06-25,Spain,Morocco,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-25-iran-portugal,2018-06-25,Iran,Portugal,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-26-australia-peru,2018-06-26,Australia,Peru,0.0,2.0,Peru,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-26-denmark-france,2018-06-26,Denmark,France,0.0,0.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-26-nigeria-argentina,2018-06-26,Nigeria,Argentina,1.0,2.0,Argentina,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-26-iceland-croatia,2018-06-26,Iceland,Croatia,1.0,2.0,Croatia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-27-south-korea-germany,2018-06-27,South Korea,Germany,2.0,0.0,South Korea,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-27-mexico-sweden,2018-06-27,Mexico,Sweden,0.0,3.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-27-serbia-brazil,2018-06-27,Serbia,Brazil,0.0,2.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-27-switzerland-costa-rica,2018-06-27,Switzerland,Costa Rica,2.0,2.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-28-japan-poland,2018-06-28,Japan,Poland,0.0,1.0,Poland,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-28-senegal-colombia,2018-06-28,Senegal,Colombia,0.0,1.0,Colombia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-28-panama-tunisia,2018-06-28,Panama,Tunisia,1.0,2.0,Tunisia,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-28-england-belgium,2018-06-28,England,Belgium,0.0,1.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-30-france-argentina,2018-06-30,France,Argentina,4.0,3.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-06-30-uruguay-portugal,2018-06-30,Uruguay,Portugal,2.0,1.0,Uruguay,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-01-spain-russia,2018-07-01,Spain,Russia,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-01-croatia-denmark,2018-07-01,Croatia,Denmark,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-02-brazil-mexico,2018-07-02,Brazil,Mexico,2.0,0.0,Brazil,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-02-belgium-japan,2018-07-02,Belgium,Japan,3.0,2.0,Belgium,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-03-sweden-switzerland,2018-07-03,Sweden,Switzerland,1.0,0.0,Sweden,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-03-colombia-england,2018-07-03,Colombia,England,1.0,1.0,Draw,True,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
2018-07-06-uruguay-france,2018-07-06,Uruguay,France,0.0,2.0,France,False,,,,,,,kaggle_world_cup_historical,2026-07-05T21:50:39+00:00
