simulation_id,finalist_1,finalist_2,finalist_pair_key,champion,runner_up,semifinalists,fallback_mapping_used
2201,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2202,Spain,England,England vs Spain,Spain,England,,True
2203,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2204,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2205,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2206,Spain,England,England vs Spain,Spain,England,,True
2207,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2208,Spain,England,England vs Spain,England,Spain,,True
2209,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2210,Spain,England,England vs Spain,Spain,England,,True
2211,Spain,England,England vs Spain,Spain,England,,True
2212,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2213,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2214,Spain,England,England vs Spain,Spain,England,,True
2215,Spain,England,England vs Spain,Spain,England,,True
2216,Spain,England,England vs Spain,England,Spain,,True
2217,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2218,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2219,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2220,Spain,England,England vs Spain,Spain,England,,True
2221,Spain,England,England vs Spain,Spain,England,,True
2222,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2223,Spain,England,England vs Spain,Spain,England,,True
2224,Spain,England,England vs Spain,Spain,England,,True
2225,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2226,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2227,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2228,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2229,Spain,England,England vs Spain,England,Spain,,True
2230,Spain,England,England vs Spain,England,Spain,,True
2231,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2232,Spain,England,England vs Spain,England,Spain,,True
2233,Spain,England,England vs Spain,Spain,England,,True
2234,Spain,England,England vs Spain,England,Spain,,True
2235,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2236,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2237,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2238,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2239,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2240,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2241,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2242,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2243,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2244,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2245,Spain,England,England vs Spain,Spain,England,,True
2246,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2247,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2248,Spain,England,England vs Spain,Spain,England,,True
2249,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2250,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2251,Spain,England,England vs Spain,Spain,England,,True
2252,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2253,Spain,England,England vs Spain,Spain,England,,True
2254,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2255,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2256,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2257,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2258,Spain,England,England vs Spain,Spain,England,,True
2259,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2260,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2261,Spain,England,England vs Spain,Spain,England,,True
2262,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2263,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2264,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2265,Spain,England,England vs Spain,England,Spain,,True
2266,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2267,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2268,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2269,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2270,Spain,England,England vs Spain,Spain,England,,True
2271,Spain,England,England vs Spain,Spain,England,,True
2272,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2273,Spain,England,England vs Spain,Spain,England,,True
2274,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2275,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2276,Spain,England,England vs Spain,England,Spain,,True
2277,Spain,England,England vs Spain,England,Spain,,True
2278,Spain,England,England vs Spain,England,Spain,,True
2279,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2280,Spain,England,England vs Spain,England,Spain,,True
2281,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2282,Spain,England,England vs Spain,England,Spain,,True
2283,Spain,England,England vs Spain,England,Spain,,True
2284,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2285,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2286,Spain,England,England vs Spain,England,Spain,,True
2287,Spain,England,England vs Spain,Spain,England,,True
2288,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2289,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2290,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2291,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2292,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2293,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2294,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2295,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2296,Spain,England,England vs Spain,Spain,England,,True
2297,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2298,Spain,England,England vs Spain,England,Spain,,True
2299,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2300,Spain,England,England vs Spain,Spain,England,,True
2301,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2302,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2303,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2304,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2305,Spain,England,England vs Spain,England,Spain,,True
2306,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2307,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2308,Spain,England,England vs Spain,Spain,England,,True
2309,Spain,England,England vs Spain,England,Spain,,True
2310,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2311,Spain,England,England vs Spain,England,Spain,,True
2312,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2313,Spain,England,England vs Spain,England,Spain,,True
2314,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2315,Spain,England,England vs Spain,Spain,England,,True
2316,Spain,England,England vs Spain,Spain,England,,True
2317,Spain,England,England vs Spain,Spain,England,,True
2318,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2319,Spain,England,England vs Spain,England,Spain,,True
2320,Spain,England,England vs Spain,Spain,England,,True
2321,Spain,England,England vs Spain,Spain,England,,True
2322,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2323,Spain,England,England vs Spain,England,Spain,,True
2324,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2325,Spain,England,England vs Spain,Spain,England,,True
2326,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2327,Spain,England,England vs Spain,Spain,England,,True
2328,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2329,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2330,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2331,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2332,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2333,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2334,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2335,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2336,Spain,England,England vs Spain,Spain,England,,True
2337,Spain,England,England vs Spain,Spain,England,,True
2338,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2339,Spain,England,England vs Spain,Spain,England,,True
2340,Spain,England,England vs Spain,England,Spain,,True
2341,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2342,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2343,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2344,Spain,England,England vs Spain,Spain,England,,True
2345,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2346,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2347,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2348,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2349,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2350,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2351,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2352,Spain,England,England vs Spain,Spain,England,,True
2353,Spain,England,England vs Spain,Spain,England,,True
2354,Spain,England,England vs Spain,Spain,England,,True
2355,Spain,England,England vs Spain,Spain,England,,True
2356,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2357,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2358,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2359,Spain,England,England vs Spain,England,Spain,,True
2360,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2361,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2362,Spain,England,England vs Spain,England,Spain,,True
2363,Spain,England,England vs Spain,Spain,England,,True
2364,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2365,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2366,Spain,England,England vs Spain,England,Spain,,True
2367,Spain,England,England vs Spain,Spain,England,,True
2368,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2369,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2370,Spain,England,England vs Spain,England,Spain,,True
2371,Spain,England,England vs Spain,Spain,England,,True
2372,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2373,Spain,England,England vs Spain,Spain,England,,True
2374,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2375,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2376,Spain,England,England vs Spain,Spain,England,,True
2377,Spain,England,England vs Spain,Spain,England,,True
2378,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2379,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2380,Spain,England,England vs Spain,England,Spain,,True
2381,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2382,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2383,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2384,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2385,Spain,England,England vs Spain,England,Spain,,True
2386,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2387,Spain,England,England vs Spain,Spain,England,,True
2388,Spain,England,England vs Spain,Spain,England,,True
2389,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2390,Spain,England,England vs Spain,England,Spain,,True
2391,Spain,England,England vs Spain,England,Spain,,True
2392,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2393,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2394,Spain,England,England vs Spain,England,Spain,,True
2395,Spain,England,England vs Spain,England,Spain,,True
2396,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2397,Spain,England,England vs Spain,England,Spain,,True
2398,Spain,England,England vs Spain,Spain,England,,True
2399,Spain,England,England vs Spain,Spain,England,,True
2400,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2401,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2402,Spain,England,England vs Spain,Spain,England,,True
2403,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2404,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2405,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2406,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2407,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2408,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2409,Spain,England,England vs Spain,Spain,England,,True
2410,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2411,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2412,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2413,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2414,Spain,England,England vs Spain,Spain,England,,True
2415,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2416,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2417,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2418,Spain,England,England vs Spain,England,Spain,,True
2419,Spain,England,England vs Spain,Spain,England,,True
2420,Spain,England,England vs Spain,Spain,England,,True
2421,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2422,Spain,England,England vs Spain,Spain,England,,True
2423,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2424,Spain,England,England vs Spain,England,Spain,,True
2425,Spain,England,England vs Spain,England,Spain,,True
2426,Spain,England,England vs Spain,England,Spain,,True
2427,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2428,Spain,England,England vs Spain,England,Spain,,True
2429,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2430,Spain,England,England vs Spain,Spain,England,,True
2431,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2432,Spain,England,England vs Spain,England,Spain,,True
2433,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2434,Spain,England,England vs Spain,Spain,England,,True
2435,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2436,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2437,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2438,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2439,Spain,England,England vs Spain,England,Spain,,True
2440,Spain,England,England vs Spain,Spain,England,,True
2441,Spain,England,England vs Spain,England,Spain,,True
2442,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2443,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2444,Spain,England,England vs Spain,England,Spain,,True
2445,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2446,Spain,England,England vs Spain,Spain,England,,True
2447,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2448,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2449,Spain,England,England vs Spain,Spain,England,,True
2450,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2451,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2452,Spain,England,England vs Spain,England,Spain,,True
2453,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2454,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2455,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2456,Spain,England,England vs Spain,Spain,England,,True
2457,Spain,England,England vs Spain,England,Spain,,True
2458,Spain,England,England vs Spain,England,Spain,,True
2459,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2460,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2461,Spain,England,England vs Spain,Spain,England,,True
2462,Spain,England,England vs Spain,England,Spain,,True
2463,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2464,Spain,England,England vs Spain,Spain,England,,True
2465,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2466,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2467,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2468,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2469,Spain,England,England vs Spain,England,Spain,,True
2470,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2471,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2472,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2473,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2474,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2475,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2476,Spain,England,England vs Spain,England,Spain,,True
2477,Spain,England,England vs Spain,England,Spain,,True
2478,Spain,England,England vs Spain,Spain,England,,True
2479,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2480,Spain,England,England vs Spain,England,Spain,,True
2481,Spain,England,England vs Spain,Spain,England,,True
2482,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2483,Spain,England,England vs Spain,Spain,England,,True
2484,Spain,England,England vs Spain,Spain,England,,True
2485,Spain,England,England vs Spain,England,Spain,,True
2486,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2487,Spain,England,England vs Spain,England,Spain,,True
2488,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2489,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2490,Spain,Argentina,Argentina vs Spain,Argentina,Spain,,True
2491,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2492,Spain,England,England vs Spain,Spain,England,,True
2493,Spain,England,England vs Spain,Spain,England,,True
2494,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2495,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2496,Spain,England,England vs Spain,England,Spain,,True
2497,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2498,Spain,Argentina,Argentina vs Spain,Spain,Argentina,,True
2499,Spain,England,England vs Spain,Spain,England,,True
