timestamp,source,source_url,status,rows_fetched,raw_output_path,processed_output_path,notes
2026-07-05T21:32:34+00:00,fbref,https://fbref.com/en/comps/1/shooting/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/shooting/World-Cup-Stats
2026-07-05T21:32:41+00:00,fbref,https://fbref.com/en/comps/1/passing/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/passing/World-Cup-Stats
2026-07-05T21:32:48+00:00,fbref,https://fbref.com/en/comps/1/defense/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/defense/World-Cup-Stats
2026-07-05T21:32:55+00:00,fbref,https://fbref.com/en/comps/1/possession/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/possession/World-Cup-Stats
2026-07-05T21:33:02+00:00,fbref,https://fbref.com/en/comps/1/keepers/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/keepers/World-Cup-Stats
2026-07-05T21:33:09+00:00,fbref,https://fbref.com/en/comps/1/misc/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/misc/World-Cup-Stats
2026-07-05T21:45:43+00:00,kaggle,https://www.kaggle.com/datasets/martj42/international-football-results-from-1872-to-2017,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\international_results,,
2026-07-05T21:45:46+00:00,kaggle,https://www.kaggle.com/datasets/piterfm/fifa-football-world-cup,success,5,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_historical,,
2026-07-05T21:45:48+00:00,kaggle,https://www.kaggle.com/datasets/areezvisram12/fifa-world-cup-2026-match-data-unofficial,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_2026_schedule,,
2026-07-05T21:45:49+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-05T21:45:50+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-05T21:45:50+00:00,api_football_teams,https://v3.football.api-sports.io/teams,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\teams_2026.json,,
2026-07-05T21:45:51+00:00,api_football_standings,https://v3.football.api-sports.io/standings,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\standings_2026.json,,
2026-07-05T21:45:51+00:00,api_football_team_stats,https://v3.football.api-sports.io/teams/statistics,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\team_stats_2026.json,,"API-Football team stats need a specific team id; fetch teams first, then call this per team."
2026-07-05T21:45:52+00:00,world_football_elo,https://eloratings.net/,failed,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\elo\world_football_elo_current.csv,C:\Users\abelp\Desktop\Fifa Project\data\processed\team_ratings.csv,No tables found
2026-07-05T21:45:57+00:00,fbref,https://fbref.com/en/comps/1/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/World-Cup-Stats
2026-07-05T21:46:04+00:00,fbref,https://fbref.com/en/comps/1/stats/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/stats/World-Cup-Stats
2026-07-05T21:46:10+00:00,fbref,https://fbref.com/en/comps/1/shooting/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/shooting/World-Cup-Stats
2026-07-05T21:46:17+00:00,fbref,https://fbref.com/en/comps/1/passing/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/passing/World-Cup-Stats
2026-07-05T21:46:24+00:00,fbref,https://fbref.com/en/comps/1/defense/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/defense/World-Cup-Stats
2026-07-05T21:46:31+00:00,fbref,https://fbref.com/en/comps/1/possession/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/possession/World-Cup-Stats
2026-07-05T21:46:38+00:00,fbref,https://fbref.com/en/comps/1/keepers/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/keepers/World-Cup-Stats
2026-07-05T21:46:45+00:00,fbref,https://fbref.com/en/comps/1/misc/World-Cup-Stats,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\fbref\fbref_fetch_warning.txt,,403 Client Error: Forbidden for url: https://fbref.com/en/comps/1/misc/World-Cup-Stats
2026-07-05T21:48:43+00:00,kaggle,https://www.kaggle.com/datasets/martj42/international-football-results-from-1872-to-2017,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\international_results,,
2026-07-05T21:48:46+00:00,kaggle,https://www.kaggle.com/datasets/piterfm/fifa-football-world-cup,success,5,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_historical,,
2026-07-05T21:48:47+00:00,kaggle,https://www.kaggle.com/datasets/areezvisram12/fifa-world-cup-2026-match-data-unofficial,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_2026_schedule,,
2026-07-05T21:49:15+00:00,kaggle,https://www.kaggle.com/datasets/martj42/international-football-results-from-1872-to-2017,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\international_results,,
2026-07-05T21:49:18+00:00,kaggle,https://www.kaggle.com/datasets/piterfm/fifa-football-world-cup,success,5,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_historical,,
2026-07-05T21:49:19+00:00,kaggle,https://www.kaggle.com/datasets/areezvisram12/fifa-world-cup-2026-match-data-unofficial,success,4,C:\Users\abelp\Desktop\Fifa Project\data\raw\kaggle\world_cup_2026_schedule,,
2026-07-05T21:49:19+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-05T21:49:20+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-05T21:49:21+00:00,api_football_teams,https://v3.football.api-sports.io/teams,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\teams_2026.json,,
2026-07-05T21:49:22+00:00,api_football_standings,https://v3.football.api-sports.io/standings,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\standings_2026.json,,
2026-07-05T21:49:22+00:00,api_football_team_stats,https://v3.football.api-sports.io/teams/statistics,skipped,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\team_stats_2026.json,,"API-Football team stats need a specific team id; fetch teams first, then call this per team."
2026-07-05T21:50:37+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-05T21:50:37+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:20:55+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:20:55+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:53:22+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:53:23+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:54:08+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T00:54:08+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T05:49:41+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-08T05:49:41+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-09T04:27:17+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-09T04:27:17+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-09T17:35:11+00:00,api_football_fixtures,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\fixtures_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\fixtures_2026_api_football.csv; C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
2026-07-09T17:35:11+00:00,api_football_results,https://v3.football.api-sports.io/fixtures,success,0,C:\Users\abelp\Desktop\Fifa Project\data\raw\api_football\results_2026.json,C:\Users\abelp\Desktop\Fifa Project\data\processed\results_2026_api_football.csv,
