match_id,stage,team_a,team_b,result_label,simulation_id,match_slot,winner,loser,probability_source
40.0,Group Stage,New Zealand,Egypt,team_a_loss,91,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,91,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,91,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,91,,,,
45.0,Group Stage,Portugal,Uzbekistan,draw,91,,,,
46.0,Group Stage,England,Ghana,team_a_win,91,,,,
47.0,Group Stage,Panama,Croatia,draw,91,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,91,,,,
51.0,Group Stage,Scotland,Brazil,draw,91,,,,
52.0,Group Stage,Morocco,Haiti,team_a_loss,91,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,91,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,91,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,91,,,,
58.0,Group Stage,Tunisia,Netherlands,draw,91,,,,
60.0,Group Stage,Paraguay,Australia,team_a_loss,91,,,,
61.0,Group Stage,Norway,France,draw,91,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,91,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,91,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,91,,,,
67.0,Group Stage,Panama,England,team_a_loss,91,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,91,,,,
69.0,Group Stage,Colombia,Portugal,team_a_win,91,,,,
71.0,Group Stage,Algeria,Austria,team_a_loss,91,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,91,,,,
,Round of 32,Mexico,Canada,team_a_win,91,R32_M1,Mexico,Canada,elo_fallback
,Round of 32,Haiti,Australia,team_a_loss,91,R32_M2,Australia,Haiti,elo_fallback
,Round of 32,Germany,Netherlands,team_a_win,91,R32_M3,Germany,Netherlands,elo_fallback
,Round of 32,Belgium,Saudi Arabia,team_a_win,91,R32_M4,Belgium,Saudi Arabia,elo_fallback
,Round of 32,France,Austria,team_a_win,91,R32_M5,France,Austria,elo_fallback
,Round of 32,Colombia,Croatia,team_a_loss,91,R32_M6,Croatia,Colombia,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_win,91,R32_M7,Switzerland,South Korea,elo_fallback
,Round of 32,United States,Brazil,team_a_loss,91,R32_M8,Brazil,United States,elo_fallback
,Round of 32,Japan,Ivory Coast,team_a_loss,91,R32_M9,Ivory Coast,Japan,elo_fallback
,Round of 32,Spain,Iran,team_a_win,91,R32_M10,Spain,Iran,elo_fallback
,Round of 32,Argentina,Senegal,team_a_win,91,R32_M11,Argentina,Senegal,elo_fallback
,Round of 32,England,Uzbekistan,team_a_win,91,R32_M12,England,Uzbekistan,elo_fallback
,Round of 32,Morocco,Portugal,team_a_win,91,R32_M13,Morocco,Portugal,elo_fallback
,Round of 32,Ecuador,Norway,team_a_loss,91,R32_M14,Norway,Ecuador,elo_fallback
,Round of 32,Egypt,Tunisia,team_a_loss,91,R32_M15,Tunisia,Egypt,elo_fallback
,Round of 32,Algeria,Panama,team_a_win,91,R32_M16,Algeria,Panama,elo_fallback
,Round of 16,Mexico,Australia,team_a_win,91,R16_M1,Mexico,Australia,elo_fallback
,Round of 16,Germany,Belgium,team_a_win,91,R16_M2,Germany,Belgium,elo_fallback
,Round of 16,France,Croatia,team_a_win,91,R16_M3,France,Croatia,elo_fallback
,Round of 16,Switzerland,Brazil,team_a_loss,91,R16_M4,Brazil,Switzerland,elo_fallback
,Round of 16,Ivory Coast,Spain,team_a_win,91,R16_M5,Ivory Coast,Spain,elo_fallback
,Round of 16,Argentina,England,team_a_win,91,R16_M6,Argentina,England,elo_fallback
,Round of 16,Morocco,Norway,team_a_win,91,R16_M7,Morocco,Norway,elo_fallback
,Round of 16,Tunisia,Algeria,team_a_win,91,R16_M8,Tunisia,Algeria,elo_fallback
,Quarterfinal,Mexico,Germany,team_a_win,91,QF_M1,Mexico,Germany,elo_fallback
,Quarterfinal,France,Brazil,team_a_win,91,QF_M2,France,Brazil,elo_fallback
,Quarterfinal,Ivory Coast,Argentina,team_a_loss,91,QF_M3,Argentina,Ivory Coast,elo_fallback
,Quarterfinal,Morocco,Tunisia,team_a_win,91,QF_M4,Morocco,Tunisia,elo_fallback
,Semifinal,Mexico,France,team_a_loss,91,SF_M1,France,Mexico,elo_fallback
,Semifinal,Argentina,Morocco,team_a_win,91,SF_M2,Argentina,Morocco,elo_fallback
,Final,France,Argentina,team_a_win,91,FINAL_M1,France,Argentina,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,92,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,92,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_win,92,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,92,,,,
7.0,Group Stage,Haiti,Scotland,team_a_loss,92,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,92,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,92,,,,
11.0,Group Stage,Ivory Coast,Ecuador,draw,92,,,,
14.0,Group Stage,Belgium,Egypt,draw,92,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,draw,92,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,92,,,,
17.0,Group Stage,France,Senegal,team_a_win,92,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,92,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,92,,,,
22.0,Group Stage,England,Croatia,team_a_win,92,,,,
23.0,Group Stage,Ghana,Panama,draw,92,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,92,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,92,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,92,,,,
29.0,Group Stage,United States,Australia,team_a_win,92,,,,
30.0,Group Stage,Scotland,Morocco,draw,92,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,92,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,92,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,92,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,92,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,92,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,92,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,92,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,92,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,92,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,92,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,92,,,,
46.0,Group Stage,England,Ghana,team_a_win,92,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,92,,,,
49.0,Group Stage,Switzerland,Canada,team_a_win,92,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,92,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,92,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,92,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,92,,,,
56.0,Group Stage,Ecuador,Germany,team_a_win,92,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,92,,,,
60.0,Group Stage,Paraguay,Australia,draw,92,,,,
61.0,Group Stage,Norway,France,draw,92,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,92,,,,
65.0,Group Stage,Egypt,Iran,team_a_win,92,,,,
66.0,Group Stage,New Zealand,Belgium,draw,92,,,,
67.0,Group Stage,Panama,England,team_a_loss,92,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,92,,,,
69.0,Group Stage,Colombia,Portugal,draw,92,,,,
71.0,Group Stage,Algeria,Austria,draw,92,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,92,,,,
,Round of 32,Mexico,Canada,team_a_win,92,R32_M1,Mexico,Canada,elo_fallback
,Round of 32,Brazil,Paraguay,team_a_win,92,R32_M2,Brazil,Paraguay,elo_fallback
,Round of 32,Ecuador,Japan,team_a_win,92,R32_M3,Ecuador,Japan,elo_fallback
,Round of 32,Egypt,Saudi Arabia,team_a_loss,92,R32_M4,Saudi Arabia,Egypt,elo_fallback
,Round of 32,France,Algeria,team_a_win,92,R32_M5,France,Algeria,elo_fallback
,Round of 32,Portugal,Croatia,team_a_win,92,R32_M6,Portugal,Croatia,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_win,92,R32_M7,Switzerland,South Korea,elo_fallback
,Round of 32,United States,Morocco,team_a_win,92,R32_M8,United States,Morocco,elo_fallback
,Round of 32,Netherlands,Germany,team_a_win,92,R32_M9,Netherlands,Germany,elo_fallback
,Round of 32,Spain,Belgium,team_a_win,92,R32_M10,Spain,Belgium,elo_fallback
,Round of 32,Argentina,Senegal,team_a_loss,92,R32_M11,Senegal,Argentina,elo_fallback
,Round of 32,England,Colombia,team_a_win,92,R32_M12,England,Colombia,elo_fallback
,Round of 32,Scotland,Norway,team_a_win,92,R32_M13,Scotland,Norway,elo_fallback
,Round of 32,Ivory Coast,Uruguay,team_a_win,92,R32_M14,Ivory Coast,Uruguay,elo_fallback
,Round of 32,Austria,Australia,team_a_win,92,R32_M15,Austria,Australia,elo_fallback
,Round of 32,Qatar,Iran,team_a_loss,92,R32_M16,Iran,Qatar,elo_fallback
,Round of 16,Mexico,Brazil,team_a_loss,92,R16_M1,Brazil,Mexico,elo_fallback
,Round of 16,Ecuador,Saudi Arabia,team_a_loss,92,R16_M2,Saudi Arabia,Ecuador,elo_fallback
,Round of 16,France,Portugal,team_a_loss,92,R16_M3,Portugal,France,elo_fallback
,Round of 16,Switzerland,United States,team_a_loss,92,R16_M4,United States,Switzerland,elo_fallback
,Round of 16,Netherlands,Spain,team_a_loss,92,R16_M5,Spain,Netherlands,elo_fallback
,Round of 16,Senegal,England,team_a_win,92,R16_M6,Senegal,England,elo_fallback
,Round of 16,Scotland,Ivory Coast,team_a_loss,92,R16_M7,Ivory Coast,Scotland,elo_fallback
,Round of 16,Austria,Iran,team_a_loss,92,R16_M8,Iran,Austria,elo_fallback
,Quarterfinal,Brazil,Saudi Arabia,team_a_win,92,QF_M1,Brazil,Saudi Arabia,elo_fallback
,Quarterfinal,Portugal,United States,team_a_win,92,QF_M2,Portugal,United States,elo_fallback
,Quarterfinal,Spain,Senegal,team_a_win,92,QF_M3,Spain,Senegal,elo_fallback
,Quarterfinal,Ivory Coast,Iran,team_a_loss,92,QF_M4,Iran,Ivory Coast,elo_fallback
,Semifinal,Brazil,Portugal,team_a_win,92,SF_M1,Brazil,Portugal,elo_fallback
,Semifinal,Spain,Iran,team_a_win,92,SF_M2,Spain,Iran,elo_fallback
,Final,Brazil,Spain,team_a_win,92,FINAL_M1,Brazil,Spain,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,93,,,,
4.0,Group Stage,United States,Paraguay,draw,93,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,93,,,,
6.0,Group Stage,Brazil,Morocco,team_a_loss,93,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,93,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,93,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,93,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_win,93,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,93,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,draw,93,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,93,,,,
17.0,Group Stage,France,Senegal,team_a_win,93,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,93,,,,
20.0,Group Stage,Austria,Jordan,draw,93,,,,
22.0,Group Stage,England,Croatia,team_a_win,93,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,93,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,93,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,93,,,,
28.0,Group Stage,Mexico,South Korea,team_a_win,93,,,,
29.0,Group Stage,United States,Australia,team_a_loss,93,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,93,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,93,,,,
34.0,Group Stage,Germany,Ivory Coast,draw,93,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_loss,93,,,,
36.0,Group Stage,Tunisia,Japan,draw,93,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,93,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,93,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,93,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,93,,,,
43.0,Group Stage,Norway,Senegal,team_a_loss,93,,,,
44.0,Group Stage,Jordan,Algeria,draw,93,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,93,,,,
46.0,Group Stage,England,Ghana,team_a_win,93,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,93,,,,
49.0,Group Stage,Switzerland,Canada,draw,93,,,,
51.0,Group Stage,Scotland,Brazil,team_a_loss,93,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,93,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,93,,,,
55.0,Group Stage,Curaçao,Ivory Coast,draw,93,,,,
56.0,Group Stage,Ecuador,Germany,team_a_loss,93,,,,
58.0,Group Stage,Tunisia,Netherlands,draw,93,,,,
60.0,Group Stage,Paraguay,Australia,draw,93,,,,
61.0,Group Stage,Norway,France,draw,93,,,,
64.0,Group Stage,Uruguay,Spain,team_a_win,93,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,93,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,93,,,,
67.0,Group Stage,Panama,England,draw,93,,,,
68.0,Group Stage,Croatia,Ghana,team_a_loss,93,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,93,,,,
71.0,Group Stage,Algeria,Austria,team_a_loss,93,,,,
72.0,Group Stage,Jordan,Argentina,draw,93,,,,
,Round of 32,Mexico,Canada,team_a_win,93,R32_M1,Mexico,Canada,elo_fallback
,Round of 32,Morocco,Paraguay,team_a_win,93,R32_M2,Morocco,Paraguay,elo_fallback
,Round of 32,Germany,Tunisia,team_a_win,93,R32_M3,Germany,Tunisia,elo_fallback
,Round of 32,Belgium,Spain,team_a_loss,93,R32_M4,Spain,Belgium,elo_fallback
,Round of 32,France,Austria,team_a_win,93,R32_M5,France,Austria,elo_fallback
,Round of 32,Portugal,Panama,team_a_win,93,R32_M6,Portugal,Panama,elo_fallback
,Round of 32,Switzerland,South Korea,team_a_win,93,R32_M7,Switzerland,South Korea,elo_fallback
,Round of 32,Australia,Brazil,team_a_loss,93,R32_M8,Brazil,Australia,elo_fallback
,Round of 32,Netherlands,Ivory Coast,team_a_win,93,R32_M9,Netherlands,Ivory Coast,elo_fallback
,Round of 32,Uruguay,Iran,team_a_win,93,R32_M10,Uruguay,Iran,elo_fallback
,Round of 32,Argentina,Senegal,team_a_loss,93,R32_M11,Senegal,Argentina,elo_fallback
,Round of 32,England,Colombia,team_a_win,93,R32_M12,England,Colombia,elo_fallback
,Round of 32,Curaçao,Saudi Arabia,team_a_win,93,R32_M13,Curaçao,Saudi Arabia,elo_fallback
,Round of 32,Jordan,Japan,team_a_loss,93,R32_M14,Japan,Jordan,elo_fallback
,Round of 32,Haiti,United States,team_a_loss,93,R32_M15,United States,Haiti,elo_fallback
,Round of 32,Egypt,Croatia,team_a_loss,93,R32_M16,Croatia,Egypt,elo_fallback
,Round of 16,Mexico,Morocco,team_a_loss,93,R16_M1,Morocco,Mexico,elo_fallback
,Round of 16,Germany,Spain,team_a_win,93,R16_M2,Germany,Spain,elo_fallback
,Round of 16,France,Portugal,team_a_win,93,R16_M3,France,Portugal,elo_fallback
,Round of 16,Switzerland,Brazil,team_a_loss,93,R16_M4,Brazil,Switzerland,elo_fallback
,Round of 16,Netherlands,Uruguay,team_a_win,93,R16_M5,Netherlands,Uruguay,elo_fallback
,Round of 16,Senegal,England,team_a_loss,93,R16_M6,England,Senegal,elo_fallback
,Round of 16,Curaçao,Japan,team_a_win,93,R16_M7,Curaçao,Japan,elo_fallback
,Round of 16,United States,Croatia,team_a_loss,93,R16_M8,Croatia,United States,elo_fallback
,Quarterfinal,Morocco,Germany,team_a_loss,93,QF_M1,Germany,Morocco,elo_fallback
,Quarterfinal,France,Brazil,team_a_win,93,QF_M2,France,Brazil,elo_fallback
,Quarterfinal,Netherlands,England,team_a_loss,93,QF_M3,England,Netherlands,elo_fallback
,Quarterfinal,Curaçao,Croatia,team_a_loss,93,QF_M4,Croatia,Curaçao,elo_fallback
,Semifinal,Germany,France,team_a_loss,93,SF_M1,France,Germany,elo_fallback
,Semifinal,England,Croatia,team_a_win,93,SF_M2,England,Croatia,model_exact
,Final,France,England,team_a_win,93,FINAL_M1,France,England,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_loss,94,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,94,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,94,,,,
6.0,Group Stage,Brazil,Morocco,draw,94,,,,
7.0,Group Stage,Haiti,Scotland,team_a_loss,94,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,94,,,,
10.0,Group Stage,Netherlands,Japan,team_a_win,94,,,,
11.0,Group Stage,Ivory Coast,Ecuador,team_a_win,94,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,94,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,team_a_loss,94,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,94,,,,
17.0,Group Stage,France,Senegal,team_a_win,94,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,94,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,94,,,,
22.0,Group Stage,England,Croatia,team_a_win,94,,,,
23.0,Group Stage,Ghana,Panama,team_a_loss,94,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,94,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,94,,,,
28.0,Group Stage,Mexico,South Korea,team_a_loss,94,,,,
29.0,Group Stage,United States,Australia,team_a_win,94,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,94,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,94,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,94,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,94,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,94,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,94,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,94,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_loss,94,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,94,,,,
43.0,Group Stage,Norway,Senegal,draw,94,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,94,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,94,,,,
46.0,Group Stage,England,Ghana,team_a_win,94,,,,
47.0,Group Stage,Panama,Croatia,team_a_loss,94,,,,
49.0,Group Stage,Switzerland,Canada,draw,94,,,,
51.0,Group Stage,Scotland,Brazil,draw,94,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,94,,,,
54.0,Group Stage,South Africa,South Korea,draw,94,,,,
55.0,Group Stage,Curaçao,Ivory Coast,draw,94,,,,
56.0,Group Stage,Ecuador,Germany,team_a_win,94,,,,
58.0,Group Stage,Tunisia,Netherlands,team_a_loss,94,,,,
60.0,Group Stage,Paraguay,Australia,team_a_win,94,,,,
61.0,Group Stage,Norway,France,draw,94,,,,
64.0,Group Stage,Uruguay,Spain,team_a_loss,94,,,,
65.0,Group Stage,Egypt,Iran,team_a_loss,94,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,94,,,,
67.0,Group Stage,Panama,England,team_a_loss,94,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,94,,,,
69.0,Group Stage,Colombia,Portugal,draw,94,,,,
71.0,Group Stage,Algeria,Austria,team_a_win,94,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,94,,,,
,Round of 32,South Korea,Switzerland,team_a_win,94,R32_M1,South Korea,Switzerland,elo_fallback
,Round of 32,Morocco,Paraguay,team_a_win,94,R32_M2,Morocco,Paraguay,elo_fallback
,Round of 32,Germany,Japan,team_a_loss,94,R32_M3,Japan,Germany,elo_fallback
,Round of 32,Belgium,Uruguay,team_a_win,94,R32_M4,Belgium,Uruguay,elo_fallback
,Round of 32,France,Algeria,team_a_win,94,R32_M5,France,Algeria,elo_fallback
,Round of 32,Colombia,Croatia,team_a_loss,94,R32_M6,Croatia,Colombia,elo_fallback
,Round of 32,Canada,South Africa,team_a_win,94,R32_M7,Canada,South Africa,elo_fallback
,Round of 32,United States,Brazil,team_a_win,94,R32_M8,United States,Brazil,elo_fallback
,Round of 32,Netherlands,Ecuador,team_a_win,94,R32_M9,Netherlands,Ecuador,elo_fallback
,Round of 32,Spain,Iran,team_a_win,94,R32_M10,Spain,Iran,elo_fallback
,Round of 32,Argentina,Norway,team_a_win,94,R32_M11,Argentina,Norway,elo_fallback
,Round of 32,England,Portugal,team_a_loss,94,R32_M12,Portugal,England,elo_fallback
,Round of 32,Scotland,Mexico,team_a_loss,94,R32_M13,Mexico,Scotland,elo_fallback
,Round of 32,Ivory Coast,Cabo Verde,team_a_loss,94,R32_M14,Cabo Verde,Ivory Coast,elo_fallback
,Round of 32,Egypt,Senegal,team_a_loss,94,R32_M15,Senegal,Egypt,elo_fallback
,Round of 32,Austria,Panama,team_a_loss,94,R32_M16,Panama,Austria,elo_fallback
,Round of 16,South Korea,Morocco,team_a_win,94,R16_M1,South Korea,Morocco,elo_fallback
,Round of 16,Japan,Belgium,team_a_win,94,R16_M2,Japan,Belgium,elo_fallback
,Round of 16,France,Croatia,team_a_win,94,R16_M3,France,Croatia,elo_fallback
,Round of 16,Canada,United States,team_a_loss,94,R16_M4,United States,Canada,elo_fallback
,Round of 16,Netherlands,Spain,team_a_win,94,R16_M5,Netherlands,Spain,elo_fallback
,Round of 16,Argentina,Portugal,team_a_win,94,R16_M6,Argentina,Portugal,elo_fallback
,Round of 16,Mexico,Cabo Verde,team_a_win,94,R16_M7,Mexico,Cabo Verde,elo_fallback
,Round of 16,Senegal,Panama,team_a_win,94,R16_M8,Senegal,Panama,elo_fallback
,Quarterfinal,South Korea,Japan,team_a_loss,94,QF_M1,Japan,South Korea,elo_fallback
,Quarterfinal,France,United States,team_a_win,94,QF_M2,France,United States,elo_fallback
,Quarterfinal,Netherlands,Argentina,team_a_loss,94,QF_M3,Argentina,Netherlands,elo_fallback
,Quarterfinal,Mexico,Senegal,team_a_loss,94,QF_M4,Senegal,Mexico,elo_fallback
,Semifinal,Japan,France,team_a_loss,94,SF_M1,France,Japan,elo_fallback
,Semifinal,Argentina,Senegal,team_a_win,94,SF_M2,Argentina,Senegal,elo_fallback
,Final,France,Argentina,team_a_loss,94,FINAL_M1,Argentina,France,elo_fallback
1.0,Group Stage,Mexico,South Africa,team_a_win,95,,,,
4.0,Group Stage,United States,Paraguay,team_a_win,95,,,,
5.0,Group Stage,Qatar,Switzerland,team_a_loss,95,,,,
6.0,Group Stage,Brazil,Morocco,team_a_win,95,,,,
7.0,Group Stage,Haiti,Scotland,team_a_win,95,,,,
9.0,Group Stage,Germany,Curaçao,team_a_win,95,,,,
10.0,Group Stage,Netherlands,Japan,draw,95,,,,
11.0,Group Stage,Ivory Coast,Ecuador,draw,95,,,,
14.0,Group Stage,Belgium,Egypt,team_a_win,95,,,,
15.0,Group Stage,Saudi Arabia,Uruguay,draw,95,,,,
16.0,Group Stage,Iran,New Zealand,team_a_win,95,,,,
17.0,Group Stage,France,Senegal,team_a_win,95,,,,
19.0,Group Stage,Argentina,Algeria,team_a_win,95,,,,
20.0,Group Stage,Austria,Jordan,team_a_win,95,,,,
22.0,Group Stage,England,Croatia,team_a_win,95,,,,
23.0,Group Stage,Ghana,Panama,draw,95,,,,
24.0,Group Stage,Uzbekistan,Colombia,team_a_loss,95,,,,
27.0,Group Stage,Canada,Qatar,team_a_win,95,,,,
28.0,Group Stage,Mexico,South Korea,team_a_loss,95,,,,
29.0,Group Stage,United States,Australia,draw,95,,,,
30.0,Group Stage,Scotland,Morocco,team_a_loss,95,,,,
31.0,Group Stage,Brazil,Haiti,team_a_win,95,,,,
34.0,Group Stage,Germany,Ivory Coast,team_a_win,95,,,,
35.0,Group Stage,Ecuador,Curaçao,team_a_win,95,,,,
36.0,Group Stage,Tunisia,Japan,team_a_loss,95,,,,
37.0,Group Stage,Spain,Saudi Arabia,team_a_win,95,,,,
38.0,Group Stage,Belgium,Iran,team_a_win,95,,,,
40.0,Group Stage,New Zealand,Egypt,team_a_win,95,,,,
41.0,Group Stage,Argentina,Austria,team_a_win,95,,,,
43.0,Group Stage,Norway,Senegal,team_a_win,95,,,,
44.0,Group Stage,Jordan,Algeria,team_a_loss,95,,,,
45.0,Group Stage,Portugal,Uzbekistan,team_a_win,95,,,,
46.0,Group Stage,England,Ghana,team_a_win,95,,,,
47.0,Group Stage,Panama,Croatia,draw,95,,,,
49.0,Group Stage,Switzerland,Canada,team_a_loss,95,,,,
51.0,Group Stage,Scotland,Brazil,draw,95,,,,
52.0,Group Stage,Morocco,Haiti,team_a_win,95,,,,
54.0,Group Stage,South Africa,South Korea,team_a_loss,95,,,,
55.0,Group Stage,Curaçao,Ivory Coast,team_a_loss,95,,,,
56.0,Group Stage,Ecuador,Germany,team_a_win,95,,,,
58.0,Group Stage,Tunisia,Netherlands,draw,95,,,,
60.0,Group Stage,Paraguay,Australia,draw,95,,,,
61.0,Group Stage,Norway,France,draw,95,,,,
64.0,Group Stage,Uruguay,Spain,team_a_win,95,,,,
65.0,Group Stage,Egypt,Iran,draw,95,,,,
66.0,Group Stage,New Zealand,Belgium,team_a_loss,95,,,,
67.0,Group Stage,Panama,England,team_a_loss,95,,,,
68.0,Group Stage,Croatia,Ghana,team_a_win,95,,,,
69.0,Group Stage,Colombia,Portugal,team_a_loss,95,,,,
71.0,Group Stage,Algeria,Austria,draw,95,,,,
72.0,Group Stage,Jordan,Argentina,team_a_loss,95,,,,
,Round of 32,South Korea,Switzerland,team_a_loss,95,R32_M1,Switzerland,South Korea,elo_fallback
,Round of 32,Brazil,Australia,team_a_loss,95,R32_M2,Australia,Brazil,elo_fallback
,Round of 32,Ecuador,Netherlands,team_a_win,95,R32_M3,Ecuador,Netherlands,elo_fallback
,Round of 32,Belgium,Spain,team_a_loss,95,R32_M4,Spain,Belgium,elo_fallback
,Round of 32,France,Algeria,team_a_win,95,R32_M5,France,Algeria,elo_fallback
,Round of 32,Portugal,Croatia,team_a_loss,95,R32_M6,Croatia,Portugal,elo_fallback
,Round of 32,Canada,Mexico,team_a_loss,95,R32_M7,Mexico,Canada,elo_fallback
,Round of 32,United States,Morocco,team_a_loss,95,R32_M8,Morocco,United States,elo_fallback
,Round of 32,Japan,Germany,team_a_win,95,R32_M9,Japan,Germany,elo_fallback
,Round of 32,Uruguay,Iran,team_a_win,95,R32_M10,Uruguay,Iran,elo_fallback
,Round of 32,Argentina,Norway,team_a_win,95,R32_M11,Argentina,Norway,elo_fallback
,Round of 32,England,Colombia,team_a_win,95,R32_M12,England,Colombia,elo_fallback
,Round of 32,Ivory Coast,Saudi Arabia,team_a_win,95,R32_M13,Ivory Coast,Saudi Arabia,elo_fallback
,Round of 32,Austria,Tunisia,team_a_win,95,R32_M14,Austria,Tunisia,elo_fallback
,Round of 32,Haiti,Paraguay,team_a_win,95,R32_M15,Haiti,Paraguay,elo_fallback
,Round of 32,New Zealand,Panama,team_a_loss,95,R32_M16,Panama,New Zealand,elo_fallback
,Round of 16,Switzerland,Australia,team_a_win,95,R16_M1,Switzerland,Australia,elo_fallback
